"id","title","startYear","endYear","abstract"
635759,"Faster Upcoming Technology Uptake Relevant for the Environment in FOOds Drying","2015","2018","Future Food aims at demonstration and first market application of an eco-innovative solution for sustainable food drying. The process makes use of high pressure CO2 technology as drying medium which enables efficient drying at close-to-ambient temperatures in absence of oxygen. Research and development studies have shown it feasibility of being an ecological and economical alternative to freeze-drying, for products categories vegetables and fruits, specialty ingredients such as proteins and biopolymers. Besides good preservation of a food quality, microbial inactivation occurs in situ which attributes to ensuring food safety. 

The main objectives are: (i) minimize risks that could prevent CO2 drying to enter the market and (ii) to demonstrate its market replication potential via a first application to the market. 

The base of the project is to provide on the one hand prototyped products and on the other prototyped process extensions that will increase the market potential. Prototyping processing elements will demonstrate the energy reduction of the process and the full width of applications at a pilot scale. By preparing three product prototypes the aim is to demonstrate the full potential of this technology to the industry at a foodgrade level, resulting in validation of the process.

On the basis of the prototype assessments, in close conjunction with industrial (SME) parties, the process will be certified, (economically) validated and demonstrated to the industry. The final step is demonstrating the process in a near-operational environment to identify all the benefits for consumer and the food chain. 
By doing so, the drying process will evolve from a TRL 4-5 to a TRL 8. By intensive dissemination to increase visibility, the technology will disseminated to SME’s in Europe to maximize uptake of the technology in the market and realizating impact on sustainability, food safety and economy."
636063,"Intuitive Self-Inspection Techniques using Augmented Reality for construction, refurbishment and maintenance of energy-efficient buildings made of prefabricated components","2014","2018","NEED FOR INNOVATION: The critical mass of Energy-efficient Buildings (EeB) in Europe by 2020 will be achieved through sustainable industrialisation of high-performance architectural, structural and building-service components. However, realising the targeted performance in design is hampered by critical shortcomings during on-site construction and refurbishment that cause a lower built-quality and sub-optimal energy-saving in the building lifecycle. OBJECTIVE OF THE PROJECT: INSITER aims to eliminate the gaps in quality and energy-performance between design and realisation of energy-efficient buildings based on prefabricated components. The key innovation of INSITER is the intuitive and cost-effective Augmented Reality that connects the virtual model and the physical building in real-time. INSITER will develop a new methodology for self-instruction and self-inspection by construction workers, subcontractors, component suppliers, and other stakeholders during on-site working processes, supported by a coherent set of hardware and software tools. HOW THE OBJECTIVE WILL BE ACHIEVED: INSITER will substantially enhance the functionalities and capabilities of measurement and diagnostic instruments (like portable 3D laser scanners, thermal imaging cameras, acoustic and vibration detectors, real-time sensors) by means of a smart Application Programming Interface (API) and data integration with a cloud-based Building Information Model (BIM). The triangulation of Geospatial Information, Global and Indoor Positioning Systems (GIS, GPS, IPS) will support accurate and comprehensive Virtual and Augmented Reality (VR and AR). RELEVANCE TO THE WORK PROGRAMME: Through new self-inspection techniques, INSITER will fully leverage the energy-efficiency potentials of buildings based on prefab components, from design to construction, refurbishment and maintenance. It will scale-up the use of BIM for standardised inspection and commissioning protocols, involving all actors in the value-chain."
636071,"Smart Supply Chain Oriented Rail Freight Services – Smart-Rail","2015","2018","Smart-Rail has established the following objectives that are aligned with the requirements of the topic MG 2.2 and the various policy objectives:
•Introduce a wide set of innovative measures aiming to improve the freight rail services offered to the shippers, focusing on five key topics: reliability, lead time, costs, flexibility and visibility. 
•Contribute to a mental-shift of the rail sector toward a client oriented and supply chain focus.
•Develop working business models for cooperation of different stakeholders.
•Develop a methodology and architecture for exchange of data/information required for the optimisation process, between stakeholders, making use of existing initiatives where available (for instance the European Corridor Management and national logistical information centres).
•Establish and maintain communication with the different levels of stakeholders 
•Establish three Living Labs that each focus on different aspects and markets and implement the developed tools, methodologies and concepts. The purpose of the Living Labs is to test and improve the innovative measures in a real life situation. Specific and more dedicated business models, information systems and new rail services will be tested. The living labs to be implemented are:
      • Living Lab 1: Dedicated services; Wagonload trains. 
      • Living Lab 2: Managing connectivity of rail with other modes;       Control tower for long distance rail freight transport. 
      • Living Lab 3: Reliability of rail and (unexpected) obstructions on the track; Betuwe route (Rotterdam-Genua corridor). 
•Broad and effective exploitation of the results of the project facilitated by a Smart Rail portal where all relevant information, data and tools can be exchanged and where stakeholders find each other and can share their experiences."
636126,"The European Travellers Club: Account-Based Travelling across the European Union","2015","2018","'The European Travellers Club is a programme by and for European transport ticketing schemes or operators, travellers organizations and technology providers to create seamless account-based traveling across the European Union. 

The programme is traveller-centric, meaning that the travelers will be in control of their preferences and privacy. While it includes innovative technological concepts, it is expressly designed to work with existing e-ticketing infrastructures in member states (Calypso, VDV, ITSO etc) as well as new possibilities (such as EMV-contactless, smart tokens etc). The 'eco-system' will be open for all potential suppliers through an open architecture with clear interfaces and standardized protocols. The architecture is such that it allows for a smooth integration with travel planning and booking tools, journey information and integration with other uses of e-identity, e-payment and e-ticketing.

The programme consists of: 
(1) the governance structure of the European Travellers Club and National or Regional Travellers Clubs that ensures interoperability and traveller-in-control privacy, while avoiding a suppliers lock-in.
(2) the technological development of our solutions for secure and fast identification in transport, our authentication and routing functionality between schemes, our solutions for privacy using derived-identities and personal storage options, and our integration with smart phones, NFC mobile phones, and EMV-contactless.
(3) the European Travellers Lab in which our member schemes can develop and test use cases, business rules, and interoperability across schemes and identifiers.
(4) the standards and interfaces that allow members of one (national) Travellers Club to consult, through their own portal and in their own language, the travel planning and booking tools mediated through a Travellers Club in another country.'"
636308,"Personalised Airport Systems for Seamless Mobility and Experience","2015","2018","PASSME aims to deliver industry-driven, passenger-centric novel solutions (up to TRL6) for passengers, airports and airlines to address the anticipated increase in demand for commercial flights in Europe by 2050. The goal is to reduce travel time by at least 60 minutes by integrating information between all stakeholders and transforming airport and aircraft operations and interiors to make the passenger journey time efficient, seamless, robust and accessible. This requires significant breakthrough solutions, such as: a real-time passenger-centric system for managing passenger flows that use input from the airport and passenger to provide predictive analytics on passenger flows 20-30 minutes ahead of time; a passenger independent system for managing luggage flows that reduce the time in arrival/departure airports by at least 30 minutes and increases the control passengers have over their luggage; radically redesigned passenger-centric airport and airplane processes and facilities that enable highly personalised and less stressful experience through key touch points (check-in and boarding); and a personalised device and smartphone application that measures physiological/psychological state and links with airport/airline services to provide relevant and timely information to support the passenger in decision-making. The research institutes (TUD, UNott, ICCS, TUHH, NLR, DLR) with interior design partners (Alma, Optimares) and communication experts (CARR) will work closely with Amsterdam and Hamburg airport clusters and KLM airlines to drive the user-centred design and evaluation methodology; to ensure the success of the solutions and that benefits will be shared with passengers, airlines and airports to have the necessary impact on the air transport system. Linking with the Airport Council International Europe (a selection of the 450 airports) and airport service SMEs will guarantee the results will have the maximum dissemination and exploitation across EU industries."
638653,"EU SPACE AWARENESS","2015","2018","EUSPACE-AWE uses the excitement of space to attract young people to science and technology and stimulate European and global citizenship. Our main goal is to increase the number of young people that choose space-related careers.

We shall target diverse groups that influence career decisions, showing teenagers the opportunities offered by space science and engineering and inspiring primary-school children when their curiosity is high, their value systems are being formed and seeds of future aspirations are sown. 

Activities will 1. Acquaint young people with topical cutting-edge research and “role-model” engineers, 2. Demonstrate to teachers the power of space as a motivational tool and the opportunities of space careers, 3. Provide a repository of innovative peer-reviewed educational resources, including toolkits highlighting seductive aspects of Galileo and Copernicus and 4. Set up a “space career hub” and contest designed to appeal to teenagers. Attention will be paid to stimulating interest amongst girls and ethnic minorities and reaching children in underprivileged communities, where most talent is wasted. Targeting policy makers via high-impact events will help ensure sustainability and demonstrate the social value of the space programme. 

We maximise cost effectiveness by 1 “Piggy backing” on existing ESERO and other teacher training courses and 2. Exploiting and expanding infrastructures of proven FP7-Space projects, EU Universe Awareness for young children and Odysseus for teenagers. 

EUSPACE-AWE will complement existing space-education programs and coordinate closely with ESA. We shall reach European teachers, schools and national curricula through host organisations of ESEROs and the extensive networks of European Schoolnet, Scientix and UNAWE. Designated nodes will provide curriculum and resource localisation and test beds for professional evaluation.  A partnership with the IAU Office of Astronomy for Development in Cape Town ensures global reach."
640597,"Future Sky Safety","2015","2018","The EC Flight Path 2050 vision aims to achieve the highest levels of safety to ensure that passengers and freight as well as the air transport system and its infrastructure are protected. However, trends in safety performance over the last decade indicate that the ACARE Vision 2020 safety goal of an 80% reduction of the accident rate is not being achieved. A stronger focus on safety is required. There is a need to start a Joint Research Programme (JRP) on Aviation Safety, aiming for Coordinated Safety Research as well as Safety Research Coordination. The proposed JRP Safety, established under coordination of EREA, is built on European safety priorities, around four main themes with each theme consisting of a small set of projects.  Theme 1 (New solutions for today’s accidents) aims for breakthrough research with the purpose of enabling a direct, specific, significant risk reduction in the medium term. Theme 2 (Strengthening the capability to manage risk) conducts research on processes and technologies to enable the aviation system actors to achieve near-total control over the safety risk in the air transport system. Theme 3 (Building ultra-resilient systems and operators) conducts research on the improvement of Systems and the Human Operator with the specific aim to improve safety performance under unanticipated circumstances. Theme 4 (Building ultra-resilient vehicles), aims at reducing the effect of external hazards on the aerial vehicle integrity, as well as improving the safety of the cabin environment. To really connect and drive complementary Safety R&D (by EREA) to safety priorities as put forward in the EASA European Aviation Safety plan (EASp) and the EC ACARE Strategic Research and Innovation (RIA)Agenda, Safety Research Coordination activities are proposed. Focus on key priorities that impact the safety level most will significantly increase the leverage effect of the complementary safety Research and Innovation actions planned and performed by EREA."
641456,"Breeding Invertebrates for Next Generation BioControl (BINGO)","2015","2018","BACKGROUND
Secure and sustainable food production in terms of quantity and quality is a major challenge facing human societies. However, food security is continuously threatened by current and invasive pest species. EU regulations for the use of pesticides are getting stricter to ensure food safety and protect ecosystem health. Biocontrol of agricultural pests by using natural enemies has great potential to deal with these two demands.
CHALLENGE
Controlling novel exotic pests often involves importing non-native natural enemies. Such practices are undesirable as it poses risks to local biodiversity. Optimizing existing and native biocontrol agents can reduce the dependence on imported natural enemies.
OBJECTIVE
BINGO will advance current knowledge in biocontrol practice through the use of natural genetic variation and by simultaneously training 13 young researchers in an extensive suite of interdisciplinary skills. This will allow them to improve the efficiency of biological pest control through selective breeding of natural enemies in a broad range of agricultural systems and environmental conditions.
HOW
The research projects will address current bottlenecks in biocontrol, for rearing, monitoring and performance, that include a broad range of scientific disciplines and in which state-of-the-art population genomics will be applied. Industry has a pivotal role by providing the problems for research, training, and by translating the results to capacity building and increased competitiveness.
RELEVANCE
BINGO will deliver improved biocontrol agents, knowledge on the genetic organisation of traits related to agents’ performance, genetic markers for monitoring and risk assessment, and guidelines and protocols for genetic improvement of natural enemies. Crucially, BINGO will deliver eager ESRs that have the potential to thrive in professional environments in science, industry and public bodies to ensure that the biocontrol potential is met and implemented."
641459,"RELIability of product Environmental Footprints","2015","2018","To move towards a more sustainable world there needs to be a systematic change in the consumption of resources driven by informed decision-making and policies. Life Cycle Assessment (LCA) is widely accepted as a tool for supporting decisions on environmental footprints. However, it is also acknowledged that the reliability of state-of-the-art LCA needs to be improved as uncertainty and variability are generally not addressed. The importance of improving the reliability of environmental footprinting is currently recognised in the Product Environmental Footprinting approach and in the recommendations of the European Resource Efficiency Platform. This European Industrial Doctorate proposal (RELIEF), a cooperation between Radboud University and Unilever as partners and the Norwegian University of Science and Technology, Stanford University, University of Surrey, Ostfold Research, GreenDelta and the International Union for Conservation of Nature as associate partners, offers a unique international and multidisciplinary training environment for early-stage researchers (ESRs) to improve the reliability of the environmental footprinting of products. RELIEF will develop new models to reduce uncertainty throughout the value chain. Developing these models requires a multidisciplinary approach. Four ESRs will work on different topics, i.e. improving the reliability of product footprints related to energy (carbon), land, chemicals and water. The fifth ESR will work on macro-scale environmental models, in order to incorporate cross-cutting issues from the other four ESRs. Each ESR will receive  broad, high-level training in scientific and general skills as well as personalized training. The training will be delivered by a combination of courses, as part of their own research and via learning in business and academia. The RELIEF project will deliver not only novel methods, but also researchers with state of the art skills and environmental footprinting knowledge."
641665,"The next generation epigenetic medicine for inflammation","2015","2018","Epigenetic mechanisms allow cells to adjust gene expression in response to environmental cues. Increased understanding of this area has led to excitement about the potential of applying epigenetic regulation to drug discovery. EPIMAC aims to pursue the potential of epigenetics as a novel and innovative therapeutic modality for immuno-inflammatory diseases, in particular Inflammatory Bowel Disease (IBD). 
IBD is a severe and disabling chronic inflammation of the gastrointestinal tract affecting millions of people worldwide. Current treatment strategies are not successful because the precise etiology unclear. It is increasingly clear that deregulated epigenetic processes are associated with the aberrant inflammatory response seen in IBD. Recent reports suggest that inhibitors of epigenetic modifications developed by GlaxoSmithKline (GSK), such as histone deacetylase (HDAC) inhibitors, bear potential in treating inflammatory states (Nicodeme et al, Nature 2010; Kruidenier et al, Nature 2012). 
The EPIMAC consortium has the ambition to educate a group of next-generation scientists that master genetics, epigenetics, target discovery, pharmacology, preclinical validation and regulatory issues, and at the same time have a good understanding of clinical implementations of the drug pipeline of our pharmaceutical partner GSK. GSK is one of the world's leading research-based pharmaceutical and healthcare companies that aims to team up with academic partners in EPIMAC through its dedicated discovery performance unit named EpiNova in conjunction with 2  immuno-pharmacology units. An SME specializing in epigenetic compound targeting to inflammatory cells, Chroma Therapeutics, will contribute technology to EPIMAC. EPIMAC will educate and train these scientists by providing them with a versatile and multidisciplinary doctoral program, allowing them to become excellent scientists skilled to overcome the current challenges in IBD."
641833,"ONCOgenic Receptor Network of Excellence and Training","2015","2018","Cancer is a leading health concern. There is a need to fully understand the fundamental processes underlying development of cancer. There is increasing evidence that G protein-coupled receptors (GPCRs) and their associated signalling cascades are involved in both cancer progression and metastasis. As oncogenic GPCRs are likely to be amenable to manipulation via drugs they are ideal therapeutic targets. In ONCORNET (Oncogenic Receptor Network of Excellence and Training) we propose to target two oncogenic GPCRs; the chemokine receptors CXCR4 and CXCR7. These are highly expressed in a range of tumours and yet their role in cancer progression is not well understood. We will focus on unravelling how CXCR4 and CXCR7 are or can be modulated (small molecules, pepducins, nanodies) and investigate the effects on oncogenic responses. This represents crucial knowledge that we currently do not have and yet may well provide potential leads for drug development and commercialisation. ONCORNET will bring together the leading research scientists and labs in Europe with an interest in GPCRs and 15 early stage researchers. We will employ all the latest multidisciplinary research technologies to understand the role of these GPCRs in cancer and develop CXCR4 and CXCR7 tools for diagnostic and therapeutic purposes. Importantly, developed approaches can be extrapolated to other oncogenic GPCRs. The ONCORNET consortium will offer an extensive multidisciplinary training programme to the ESRs to ensure that they can operate in today’s drug discovery programmes. This will include both research (e.g. drug discovery, proteomics, imaging, modelling) and transferable (e.g. entrepreneurship, writing, media training) skill sets –that is rarely offered at PhD level. We will train ESRs to develop the next generation of multidisciplinary scientists with skills that are highly demanded by many of today’s employers in drug development industries."
641861,"Accelerating photoredox catalysis in continuous-flow systems","2015","2018","The use of visible light energy to induce chemical transformations constitutes an interesting and green activation mode of organic molecules. However, implementation of this energy source in organic synthetic methodologies and in the industrial production of fine chemicals has been challenging. The Photo4Future Innovative Training Network establishes a training network with five beneficiaries from academia and five beneficiaries from industry to tackle the challenges associated with photochemistry in a coherent and comprehensive fashion. In total 13 Early Stage Researchers will be recruited within the Photo4Future network. The network will provide them with opportunities to undertake research with the aim to overcome the current limitations towards the applicability and scalability of photochemical transformations. This will be achieved through a rational design of novel photocatalytic methodologies, improved catalytic systems and innovative photoreactors. Furthermore, the ESRs will be trained in the Photo4Future graduate school, covering training in scientific, personal and complementary skills. All the ESRs will perform two secondments, of which at least one is carried out with an industrial partner. Consequently, the ESRs will have improved career prospects and a higher employability. Due to the high degree of industrial participation, the Photo4Future network will provide an innovation-friendly environment where scientific results can grow and become products or services that will benefit European economies."
642242,"Coordination and Assessment of Research and Innovation in Support of Climate Mitigation Actions","2015","2018","The CARISMA project has two overall objectives. First, through effective stakeholder consultation and communication leading to improved coordination and assessment of climate change mitigation options, it aims to benefit research and innovation efficiency as well as international cooperation on research and innovation and technology transfer. Second, it seeks to assess policy and governance questions that shape the prospects of climate change mitigation options, and discuss the results with representatives from the CARISMA target audiences to incorporate what can be learned for the benefit of climate change mitigation. 

The experienced, interdisciplinary and diverse CARISMA consortium has an extensive track record of collaborating in Framework Programme projects. It combines capacity for technological, environmental, economic and social assessment with deep expertise across a range of climate change mitigation options, encompassing mature and emerging technologies as well as practices and governance, which are increasingly identified as important areas to achieve deep greenhouse gas emission reductions. 
 
Communication with, and support to, the CARISMA target audiences are an integral part of the project. In all inventory and assessment activities envisaged in the project, interaction with stakeholders is a key part. To facilitate coordination and avoid overlap, these activities are overseen by a dedicated work package. The target audiences include national and local policymakers, innovation and strategy managers in business and industry, research funding organisations and the research community. 

The CARISMA project will result in online platform services, face-to-face interactions, policy briefs and publications and increased capacity in the EU, Accession Countries and beyond, to address the climate change challenge and move towards a green, innovative and thriving global economy."
642445,"Real time therapy planning for Thermal based therapy modalities in oncology care.","2015","2018","AdapTT will unlock the potential for development of a real time adaptive therapy planning tool for thermal treatment in prostate oncology. Highly specialized and cost effective state-of-the-art scientific solutions can only be developed when complimentary partners of different sectors work synergistically. The intersectoral nature of the European Industrial Doctorates (EID) framework, between industry and academia, is a key requirement for success of the proposed PhD projects. Specific application knowledge on clinical software platforms development, imaging systems and therapy modalities of the industrial partner, has to be combined with fundamental biophysical knowledge and clinical need insights of the clinical academic partner. This combination of European based expertise is unique and being able to be exposed to these different research climates will strongly enhance the employability and career prospects of the early stage researchers (ESR’s), participating in the program. 

The objectives of AdapTT are: 
1. To train and to deliver a cohort of young researchers experienced in transcending traditional research boundaries to deliver deeper insight into energy dose delivery of thermal therapy modalities such as high intensity focused ultrasound (HIFU), microwave, laser and radiofrequency (RF) in soft tissue; 
2. To discover and leverage deep understanding of the molecular, cellular and biophysical impact of temperature on tumour cell behaviour and healthy soft tissue properties;
3. To develop a therapy planning tool, based on a combination of pre-clinically validated 3D energy dose delivery biophysics models and mathematical algorithms to enable real time energy monitoring and real time energy delivery adaptation;
4. To significantly impact EU competitiveness by bringing leading science- and technology experts together to work on basic- and translational problems from both academic and industrial viewpoint."
642682,"Airborne Wind Energy System Modelling, Control and Optimisation","2015","2018","The height of conventional wind turbines is limited by the enormous stresses on the structure. The idea of the Airborne Wind Energy (AWE) is to replace the most efficient part of a conventional wind turbine, the tip of the turbine blade, with a fast flying high efficiency kite, and to replace the rest of the structure by a tether which anchors the kite to the ground. Power is generated either by periodically pulling a ground based generator via a winch, or by small wind turbines mounted on the kite that exploit its fast cross wind motion. While the concept is highly promising, major academic and industrial research is still needed to achieve the performance required for industrial deployment. This can best be done by innovative junior researchers in a closely cooperating consortium of academic and industrial partners.
The ITN AWESCO combines six interdisciplinary academic and four industrial network partners with seven associated partners, all selected on the basis of excellence and complementarity. All partners work already intensively on AWE systems, several with prototypes, and they are committed to create synergies via the cooperation in AWESCO. The main task is to train fourteen Early Stage Researchers (ESRs) in training-by-research and to create a closely connected new generation of leading European scientists that are ready to push the frontiers of airborne wind energy.
AWESCO is the first major cooperation effort of the most important European actors in the field and will help Europe to gain a leading role in a possibly huge emerging renewable energy market, and to meet its ambitious CO2 targets. In addition, the AWESCO early stage researchers will be trained in cutting-edge simulation, design, sensing, and control technologies that are needed in many branches of engineering."
642691,"Epigenetic regulation of endocrine therapy resistance in breast cancer: A systems medicine approach to predict treatment outcome","2015","2018","The mission of EpiPredict is to train a multidisciplinary cohort of young researchers in a new approach to fully exploit the epigenetics of complex diseases. The 12 early-stage researchers (ESRs) will focus on a narrowly defined case, Tamoxifen-induced resistance in Estrogen Receptor positive (ER\) breast cancer, considering five resistance interacting pathways. Given the frequent Tamoxifen treatment failure, resistance prevention and reversal is an urgent clinical problem that is central in EpiPredict. The EpiPredict intersectorial training programme employs a timely systems medicine approach combining next-generation systematic epigenetic, gene/protein profiling with innovative gene-specific epigenetic interference technologies for iterative computational modelling. Together the ESRs will identify key epigenetic changes underlying Tamoxifen induced resistance. This will provide an important step towards diagnostic markers/tools to predict treatment outcome and response monitoring setting the scene for breast cancer personalized medicine. The fellows will be trained by experts from 6 academic and 2 non-academic beneficiaries and 7 partner organizations (1 academic, 6 non-academic including industrial/socio-public parties) and 5 visiting scientists, from fields ranging from epigenetics to both computation and medicine. Strong involvement of the private sector ensures exploitation of EpiPredict achievements and exposure of the ESRs to an entrepreneurial mindset. 
The cohort of supradisciplinary researchers represents a new generation of research leaders equipped to address complex diseases whilst taking personalized patient aspects into consideration. They will be equipped to compete successfully and succeed in their personal careers. EpiPredict will boost academia and pharma/biotech environments, providing extra impulses to drive European translational science, systems medicine, pharmaceutical industry, and Medical ICT offering ample job opportunities."
642738,"RNA-based technologies for single-cell metabolite analysis","2015","2018","Metabolism is the foundation of all living organisms. While cells in a population are often phenotypically different, most of our current analytical approaches still probe metabolism only at the population level. Because strong evidence exists that metabolic cell-to-cell heterogeneity has, for instance, disease relevance, researcher from MetaRNA will overcome this severe analytical limitation through exploiting exciting opportunities emerging from the RNA field. Such synergy potential between the metabolism and RNA research fields has until today not been exploited, because they are separated from each other in Europe and worldwide. Through consequently missing research training programs we thus lack experts with combined knowledge in metabolism and RNA. The aim of the MetaRNA proposal is therefore to establish a European Training Network (ETN) that educates specialists for academia and industry - fully trained at the interface of these two fields - in the development and application of RNA-based sensors to investigate metabolism at the single-cell level, to apply these tools for novel biotechnological applications and to provide a framework for their future use in diagnostics and therapeutics. In MetaRNA, eight research groups from the metabolic and RNA fields and six partners from the private sector join forces to create a platform of mobility and training to 15 early-stage researchers (ESRs), by means of customized research projects, exchange of knowhow among researchers and partners, attendance to specialized courses, workshops and conferences, as well as training in complementary skills."
642820,"Pulsed valves: Fast Forward","2015","2018","Small miracles occur in the ‘puff’ of gas emitted by a modern pulsed valve. Broad thermal velocity distributions are converted into a mono-velocity uni-directional supersonic jet and the numerous rotational states of the molecules in the jet are frozen down to their lowest level; all of this taking place in a very modest vacuum apparatus. Pulsed valves have revolutionized molecular dynamics and mass spectrometry research; however, the commercial supply of these valves is at this moment rapidly disappearing. This proposal, PUlsed valves: Fast Forward, PUFF, teams an academic site that needs help in developing and employing their original design of a pulsed valve with a commercial enterprise offering the most advanced charged particle detection systems that wishes to create and offer its own source of pulsed valves.  Three early stage researchers will be trained at the cutting edge of PhD science and enterprise research and development, allowing access for the PhD research program to the best possible equipment while helping the early stage researchers to learn in practise what it takes to convert a rough design into a viable commercial product. In addition to forming this unique and exciting means of early stage researcher training within the European Industrial Doctorate program, the academic and mass spectrometry community as a whole will benefit from a new and stable supplier of advanced technologies."
642836,"Engineering of new-generation protein secretion systems","2015","2018","The market for recombinant proteins, including biopharmaceuticals, industrial enzymes and membrane proteins, is estimated to be about 78 billion Euro and rising. A high proportion of the target proteins are produced in bacteria, where secretion out of the cytoplasm is a favoured strategy. However, current production platforms have severe limitations and cannot handle many secreted enzymes and membrane proteins. There is an overwhelming need for new production systems that can deliver these products in greater yields, with higher quality and at lower costs. The 'ProteinFactory' ETN will meet these challenges through the provision of a suite of super-secreting strains with unique capabilities. These strains will be engineered to bypass major production bottlenecks such as secretion stress, and will be capable of secreting an unprecedented range of target molecules. Equally important will be the training of a new generation of researchers, versed in Systems and Synthetic Biology approaches. The ProteinFactory project will involve extensive collaboration between 6 academic Institutes, who provide world-leading expertise in synthetic biology and protein secretion, and 5 non-academic partners who include some of the world's premier biotechnology companies. Training will be inter-sectoral from the outset, with every ESR undertaking extensive secondments within the non-academic partners in order to encourage an entrepreneurial mind-set. The project is furthermore explicitly multi-disciplinary in scope, with two of the five research work packages dominated by theoretical approaches. Based on a responsible innovation approach and with a clear focus on inter-sectoral collaboration, ProteinFactory will deliver a cohort of superbly-trained scientists, put the industrial and SME partners at the forefront of global competition and reinforce European innovation potentials with growth and job creation."
642954,"Software ENgineering in Enterprise Cloud Applications  systems","2015","2018","The growth of cloud computing is phenomenal, with vendors experiencing yearly growth over 90%. This reflects the rate at which organizations and individuals are leaving the comfort of tried and tested solutions to move into promising but uncharted territory.
The aim of SENECA is no less than to address key issues in the software engineering of cloud-based systems, including a disciplined approach to their development and operation. The project partners have pooled their considerable knowledge and experience to identify areas where applied research, industrial tests, as well as graduate-level training can deliver the most promising results.
The main challenge associated with cloud-based systems is their quality, as characterized (following ISO 25010) by their functional suitability, security, reliability, usability, performance efficiency, maintainability, and portability. Important quality issues include: How can the quality of a software-defined cloud infrastructure be measured and assured?  How can the security of a cloud-based system be ensured, taking into account that it may be running on an un-trusted infrastructure? How can the energy-efficiency and CO2 footprints of cloud-based applications be optimized?
SENECA addresses this challenge along the axes of A) cloud-based products and B) the cloud development process and tools. Research along axis A reaches from extending “traditional” quality assurance techniques to the cloud environment, to techniques for optimizing energy consumption by cloud systems without compromising performance or reliability. Research along axis B reaches from combining theory and practice to allow construction of secure systems on top of insecure cloud infrastructures, to improving testing practices for cloud development.
Additionally SENECA pursues objectives to train recruited fellows on conducting industry-motivated research and to create joint supervision structures among industry and academia in the software engineering community."
642987,"Multi-Scale Fluid Flow in DYNamically FRACtured Porous Reservoir","2015","2018","The unconventional recovery processes of oil and gas reservoirs raise significant costs and risks to the surrounding environment (including contamination of ground water, risks to air quality etc.) around the world and threatens to pose greater challenges in the future to meet the rising energy demand. The oil-gas industry is meeting this threat with developing diverse technologies that work by different mechanisms but share a common goal: to reduce risks for the surrounding environment and to increase the recovery factor of reservoirs. 

The aim of this project would be to develop a new fully coupled framework as an extension of research INTERSECT simulator in which we can model dynamic crack propagation with the injection of high velocity fluid flow as observed in the hydraulic fracturing (“fracking”) of unconventional reservoirs."
642996,"Integrated view on disruptions of early brain development","2015","2018","Early onset neurodevelopmental disorders such as autism spectrum disorders (ASD) and attention-deficit hyperactivity disorder (ADHD) are rather common, and affect more than 30 million children in Europe. The disorders carry a huge burden to the patients and their families and to society in general. This burden is linked to their chronic course and the absence of curative treatments. These neurodevelopmental disorders are thought to result from the disruption of normal brain development and related neurobiological mechanisms during the prenatal and early postnatal period. Recent advances in technology, infrastructure and analytic tools allow us now to identify these disruptions in brain development in the prenatal and early postnatal period, examine how this compromises the development of key social, attentional, motor and cognitive skills, and help understanding of the mechanisms that lead to neurodevelopmental disorders. This will facilitate developing new approaches to early detection, diagnosis and treatment. BRAINVIEW ETN provides a multidisciplinary and intersectoral (academia, companies, patient organizations) network environment in which cutting-edge science is combined with training young researchers in such an approach."
643045,"Applied mathematics for risk measures in finance and insurance, in the wake of the crisis","2015","2018","The EID WAKEUPCALL has been set up with the knowledge that, in the WAKE of the financial crisis, a reconsideration of fundamental assumptions that have been standard in the mathematical models for the valuation of financial and insurance products, like CALLs is taking place. The crisis alerted to reiterate models, assumptions and computations. It is now better understood that the usual paradigm, in which financial risks can be mitigated, spread, or even hedged away perfectly, is too simplistic for markets under stressed conditions. Lead by the Basel Committee on Banking Supervision, financial and insurance institutions are currently implementing new paradigms regarding risk management. Many of the updates in the risk measures involve sophisticated mathematics. In this sense, the crisis has provided important feedback on appropriate directions for the required mathematical improvements. As regards to hedging and risk mitigation, which are important steps in the risk management chain, nowadays even the hedging of basic financial instruments has become a complicated task. More sophisticated models are needed if hedging programs are to remain effective under financial stress.
We wish to bring together academic researchers in financial mathematics and high level professionals in financial and insurance industries, discuss and interact by means of early-stage researchers  (ESRs). We are interested in the mathematical models, as well as in advanced solution techniques used for pricing and risk measurement. We wish to educate young experts in modern risk measures and management. Advanced courses by academic and professional lecturers will be selected for the education of the ESRs. We will additionally work on providing entrepeneurial skills to ESRs as they will have a unique knowledge of applied mathematics on practically relevant research questions in computational finance. All ESRs will produce software, according to latest standards in high performance computing."
